,architecture,area and gender studies,business,communication and information sciences,education,fine and performing arts,history,interdisciplinary,language and literature,law and legal studies,philosophy and religious studies,social sciences,agriculture,behavioural sciences,biological sciences,ecosystem sciences,engineering,environmental sciences,geosciences,health and medical sciences,mathematical and physical sciences
tourism,10.425018598591057,10.201079647868854,9.18934142768043,10.033993470256938,10.380331639033646,10.340197493327443,9.48902941693194,10.376882145152944,9.806848515407767,10.933501594660962,10.02572935936279,10.11168467827683,10.778654830128266,10.804442657152698,11.071783736751701,10.304481929001117,10.689230510087354,10.364781163410733,9.603842907271346,10.784502329579622,10.86632980589661
history and ancient history,9.47216369743177,8.543665509375078,9.543395696681323,9.03778888020073,9.763941817988023,8.964718633682226,4.320347710443659,9.745020739199752,7.221200975489933,9.276382396818553,8.118666221158756,9.034867232569104,9.675033429594915,10.081947589789076,9.74223369009263,9.830803335951279,9.725361624762764,9.473308519412626,8.85173998981063,9.10269948342131,9.177027402995328
"nutrition, exercise and health",11.549743126495887,9.236636695554703,10.286510910626683,10.029163158530874,9.676699467770144,10.116041979535005,10.8142265850141,10.51388065493188,9.559699498838093,10.99455463624073,10.049965105034426,9.960292728210131,9.673687075583604,9.751734736184503,9.624323518943502,10.296832732154376,10.418516690033252,9.776518041092611,10.527375463854552,8.077417950418722,8.990353569791536
scenic painting for stage and screen,9.850912493483863,9.435254942467909,10.732925446323833,10.535157800748914,11.320795473294138,8.480403217457642,10.207312300889235,10.31080500398186,9.198952138028956,10.634036602238497,10.279955475443765,10.71923904528834,12.098452563386214,10.599503013811702,11.217015311468314,10.891768681694009,10.129161980361268,10.393049609787079,9.63329202147525,10.485533561668257,10.415817885860333
digital creativity and nutrition,10.543173167897763,9.515906429873642,9.704053387731992,9.038277063217581,9.641366580853747,9.181450124142549,10.936010812180701,9.24117639507633,9.197944398214158,11.451476510613753,10.18947762757274,8.869792106271742,10.014243314336909,9.02523137171877,9.24071752645482,9.925753241041955,9.593654913666194,9.31137744695887,9.754816978518763,9.210478280502738,8.971053542233456
"economics, finance and management",10.143106534368902,9.403970342636274,7.193976408757579,8.810743144015577,9.6815955128093,10.202130331931398,9.666638160400618,9.722662036373844,9.295809629122544,9.626371936811784,9.205607213206928,9.11839505363985,9.020448134461997,9.671147871215368,9.97411776140985,9.925587677929794,9.053229011674896,9.40877531920155,9.830041296209147,9.011017046500058,8.873879903580631
cell biology,10.540187195608086,9.341242455281058,9.880660042230978,9.183072791484767,10.754416127015594,11.304639488132572,10.258352125480998,9.934017145907875,9.340546063797545,10.623104099202076,9.966601682105729,9.093184754853128,10.270878661439829,9.662949842209715,6.852660979221325,9.426982924424232,9.744750041180467,9.361899587481695,10.481962525778258,8.964857815844514,9.137303022742316
social & public policy/english literature,9.78617544776328,7.691282497607771,9.198036910945497,8.061514000244225,8.689041145723895,8.31494200503645,7.810249026002766,8.804203852820283,6.004627481080887,8.263718270862551,7.879731419097508,7.153994236966708,9.784327093295124,8.935315712151567,9.3376911889053,9.757122684879993,9.240230127469193,9.132248225572118,8.615359719856134,8.696830502620054,8.99182970726533
operating department practitioner,10.930630474137317,10.257231163509516,9.470249200301664,9.355252609688629,9.936310136282598,10.454908179869797,11.058535660608188,9.74428505355882,10.345442482153901,10.217246194299406,10.578671983519921,9.683960268843048,11.275333757943667,9.695791721293789,10.30947194889934,10.919724858716515,10.074950726646337,10.39922867889027,10.65703378520681,8.624814007071755,10.440604402650429
photography in the arts,9.88246303182003,8.737226654987271,10.047629230154186,9.736349789378266,10.521190386191742,7.230860530274719,9.750215687558997,9.209516279210066,8.834489378450755,10.455235104671836,9.754856250960662,9.734310102274657,10.990287748881421,10.207670618916179,10.041952551277282,10.490673206894368,10.010029282822861,9.568345579304106,10.133222378387073,9.05742850817635,9.70639300706933
musical theatre performance,11.605247589615288,10.1624372594722,11.163352835486457,10.676482639102247,11.388871397561235,7.8338084517790705,10.629829113635616,10.749458960124704,9.15110704006465,10.320866942011003,10.385078800558645,10.869618275295327,12.699074237104085,10.669797961019187,11.641700212686425,11.964378284394872,11.458911430610327,11.627445994099473,11.258047706582198,10.6271958588872,10.741795844442205
contemporary performance and film & visual culture,9.607728878773234,8.306225375201914,9.563875949941993,8.811706580480042,9.456172192411385,6.8329067008284365,8.921214359912028,8.957863809065937,7.546314173886456,9.401269351628994,9.190178101534125,9.191104628263863,10.854295420928588,9.182825060994375,10.155644915542316,10.280239696716876,9.532651579080978,9.79998613053399,9.084963468762224,9.383229469691925,9.428818418746555
civil engineering beh graduate apprenticeship,9.130543037941292,9.361619055669395,9.43293361620788,9.280852132230219,8.109085118722646,9.142231817120667,10.11826294771527,8.880099707228965,9.624512594892762,10.301016570599588,9.208370445508253,8.96507104029485,10.437064828843422,9.730310259845348,9.616545482713908,10.028401963924422,6.986845273471767,9.08400049463284,9.350733888337523,9.0734154525047,9.05451480546206
celtic & anglo saxon studies and german,10.242003912215774,8.72050162489494,10.63387584136079,10.046720105860533,9.931583479163585,9.111428738703141,8.267527421368431,9.841784354471974,7.416773282103281,9.451101980045012,8.439620530053563,9.362924971941778,10.920227246596037,10.212248203050397,10.173906839691607,10.821122757282156,10.224682408445627,10.249844948843684,9.865941356532373,9.736010517940258,9.577958288267672
food and human nutrition,11.84064172896435,9.47114799247499,10.74274940369102,10.129645856729462,10.121698332249567,11.077826608541535,11.103307896569042,10.751322065678666,9.650943191141677,11.571098218183964,10.210689396539761,9.789918050579145,9.040077207778735,10.174165138337264,9.195890453607003,9.672626345751981,10.941488717956656,9.614067957574754,10.560273432480473,8.964535270168682,9.64571727989797
pearson btec rqf business higher nationals d pt,10.315337413300636,9.379598600959232,8.534433884854293,8.479100521683336,10.080555955278692,10.338267014316388,10.332499185814152,9.700673111846198,9.883854452966556,10.15491964745592,10.287711170057277,9.339233864162171,10.195003502549367,9.643433292177638,9.269680977539819,10.153463432605562,9.336755364913062,9.386455778080192,9.302939699232905,8.894641081457296,9.166179710941222
politics and american studies,9.886850418816186,7.906134439642338,9.392414950902978,8.492263833003804,8.857391112530618,9.02033592376563,8.269866945544354,8.546186723391829,7.687395092476998,8.240329247697552,7.84208157217874,8.204503340480306,10.349033870648249,9.356317815279436,9.564916023421075,9.875799561115201,9.547104075681991,9.468664193565257,8.29765513739953,8.635329791142155,9.07182299441848
management - business,9.623649994513336,9.25563452949373,4.7163000636462735,8.058244852387451,9.988110622162182,9.54760491405441,9.633967090540287,9.041225680611209,9.319839107530123,9.87182902763292,9.461471679611856,9.010232770209102,9.845462819855632,8.834185020158596,9.61076230754746,9.995847525459125,8.64922805701792,9.462447040250392,9.845354369155148,8.676247975623506,9.614982247317858
digital animation,10.020437502040378,9.605940281028797,9.982240893909916,9.557295354217043,10.245776455011649,9.545578970690945,10.517819835733166,9.965046043220598,9.708603552645135,11.321142837201135,10.800974063057252,10.239935325673324,11.391403757391016,9.85044375028941,10.384970628643682,11.391445325566586,9.224269889152813,10.726441100443783,10.049414343713202,10.198204211287555,9.670795484846796
street and hip-hop vernacular dance,11.020543403537522,8.581629872152053,10.361845333450505,10.150390080918326,11.074056413976518,8.52860891985882,10.156234302505933,10.581966615757057,8.86217994212387,10.294203691331697,9.968915550932385,10.433412174304543,11.924585864380267,10.331646671558216,11.280730001512595,11.69442795422298,11.206634732426124,11.29055101002395,10.580698366387601,10.514817613094314,10.630444369528734
osteopathy,11.734242942990813,9.446990505865521,10.962756460985911,10.312515314692247,10.917514160872278,11.052387503887312,10.668466760407803,10.703592935863405,9.73822977510968,10.778875639140301,10.546568152112107,9.937558037852792,11.804459809306136,10.340814334534612,10.25889736804751,11.407171051634748,10.931412610035029,10.789133392473538,10.539710874887149,9.174762134196492,10.060852612196236
dance education,11.28164216378353,9.078127160002015,10.876706944552316,10.174264793237482,8.055285286024693,9.128262961710735,10.990628067982374,10.561640293908502,9.684976629211379,11.283612445368544,10.358439449699054,10.019638750458414,12.202971087740018,10.32277507866802,11.365301986895531,11.903744533565508,10.376692380715575,11.784012800845025,10.678870391278274,10.740725883876191,10.420582625644919
professional nursing,10.826685181236284,9.165125233728109,9.748562841274703,9.559966935629836,9.851023891353273,9.99548776040198,10.715354481862457,9.507200870400727,9.717689478125036,10.78232009606437,10.211208707191577,9.054579994296688,11.084965144558215,10.294349841646477,9.932872477869367,11.316838189703605,10.243089190578983,10.371409906433332,10.707254273758869,7.783202176523511,9.99065842048448
shipping and port management,11.00378179438435,10.792818824319042,9.646713336232635,9.550654073173876,11.208736252361906,11.518016382833013,10.859638053365558,10.922233721102653,10.164975389355622,11.392452559312842,11.42501561723465,11.172576978614478,10.872871164696486,11.38356206313533,11.631317482250463,11.127925234676955,10.463692128319535,10.978734225793,9.779578788206202,10.92399335962283,10.990130601042617
archaeology/history of art,8.769346622454833,8.61755711469635,9.941619331249004,9.666435440314537,10.046456387391546,7.963010944324549,6.906689148336551,9.404530581976262,7.664531467872244,10.16771620678045,8.602250205855231,9.21577549207767,10.451452499978247,10.11460509159947,9.683385981196437,9.797219015034598,9.22498964552247,9.308255164595598,9.05344314722055,9.529447060686834,9.386371379452846
btec hnd tailoring & streetwear,10.124420514237052,9.159223110646849,9.366813914040971,9.592308822173074,10.579837503284438,9.537368495184143,10.603798387673159,10.033363324629551,9.172354408139299,10.350846490801779,10.12964946937169,10.427208318612223,10.683591282271456,9.932496546375308,10.192024286412499,10.65990622610759,9.256651821670992,9.621573463446316,9.859080626671323,9.802861798810557,9.79580258181623
egyptology and ancient history,10.122407476867817,9.437838095394167,10.890105983536046,9.81059639659841,10.79861440342511,10.18344242257099,7.504571327891803,10.905978140321992,8.6739116868978,10.6428561095085,8.661626447330748,10.188618085147613,10.809048837824633,10.781998667177357,10.674498471074658,10.645831135048644,10.531757950072569,10.378139719851994,9.160537243959363,10.296108827682291,10.233998542215128
environmental engineering,8.627560737578818,9.857670012219225,9.694404957294347,9.333339303652414,10.024284281734014,9.955606385229867,10.530196521632568,9.077568794655749,10.056604956101552,10.592738140136138,10.300916844438774,9.407331588934184,9.825223381206039,9.601856966865855,8.834783349995906,7.9080579949865255,5.214702430111289,5.3019416305759615,9.07792975395223,9.513308262757269,8.800904463971522
germanitalianpersian,11.171607945565713,9.252621463131343,11.082474521056124,11.198594302005137,11.46269782379451,10.584862729820742,9.808967140578934,10.176136840741412,8.823234214047723,10.467749156512946,9.766754468277481,10.553635047634074,11.64259518710163,10.93264565951743,10.914515093883923,11.692159953451114,11.471887801298033,11.51294936267003,11.177934646332549,10.226039184233956,10.731304634448932
philosophy and history,9.28880490102946,9.056637541183076,9.359213851628667,8.98647108923174,9.340718097922416,8.973675761962934,5.8950058860000825,9.12978680885608,7.1887326160065514,9.187926221613957,5.495048351843614,8.625125683447857,10.246467228302256,9.090201222365195,9.653664933449459,10.068306212604163,9.69703072679663,9.60970458051726,8.92531257990142,9.015027536734904,8.882881372294458
interior design and decoration,8.273555568231169,9.243888336508299,10.471532908349884,10.263461262735731,10.893337470625376,8.76836904051914,10.10012110500407,9.898877693573448,9.134915780154502,10.671720460858248,9.665516573079195,9.936070310878396,11.875779783833913,9.87416347391975,10.662290877002803,10.457927623741092,9.022179717266546,10.068329825587453,10.01555523108822,10.382745604273998,9.802936142412513
sport performance and analysis,10.652032840979405,9.174775317539627,9.582707472933654,9.218547795860784,9.999764499215983,9.193778981653615,9.819138044540447,9.634620233622782,9.65023550363032,10.399505968257195,10.358998887405024,9.428850490568717,10.373084056292438,9.123742720453526,9.671492549664984,10.077510299993195,9.394205341286456,9.950778480147292,9.948402152236559,9.05997837543362,8.820705814606702
